"349190600","BIELSKO-BIA£A","1971","01",4.3,"",3.5,"",-1.8,"",4.5,"",77.6,"",967.8,"",1018.1,"",13.6,"",2.0,""
"349190600","BIELSKO-BIA£A","1971","02",7.4,"",3.1,"",.2,"",5.5,"",86.5,"",966.6,"",1016.5,"",24.7,"",27.7,""
"349190600","BIELSKO-BIA£A","1971","03",6.5,"",4.8,"",.0,"",5.1,"",77.7,"",964.0,"",1013.8,"",22.8,"",58.3,""
"349190600","BIELSKO-BIA£A","1971","04",5.6,"",3.7,"",8.3,"",7.9,"",72.4,"",965.1,"",1013.4,"",19.9,"",36.1,""
"349190600","BIELSKO-BIA£A","1971","05",5.1,"",3.3,"",14.2,"",12.0,"",74.7,"",966.1,"",1013.4,"",55.8,"",52.6,""
"349190600","BIELSKO-BIA£A","1971","06",6.2,"",3.9,"",14.6,"",12.7,"",76.9,"",964.2,"",1011.3,"",78.1,"",35.4,""
"349190600","BIELSKO-BIA£A","1971","07",4.8,"",2.5,"",17.0,"",14.6,"",76.0,"",970.6,"",1017.7,"",70.6,"",26.4,""
"349190600","BIELSKO-BIA£A","1971","08",3.8,"",3.6,"",18.4,"",15.4,"",73.3,"",969.3,"",1016.0,"",55.8,"",46.6,""
"349190600","BIELSKO-BIA£A","1971","09",5.8,"",2.7,"",10.9,"",10.7,"",82.4,"",973.2,"",1021.5,"",55.3,"",30.9,""
"349190600","BIELSKO-BIA£A","1971","10",4.4,"",4.0,"",8.4,"",8.4,"",75.5,"",976.8,"",1025.7,"",36.1,"",17.2,""
"349190600","BIELSKO-BIA£A","1971","11",6.7,"",4.4,"",2.9,"",6.5,"",84.1,"",964.4,"",1013.6,"",34.7,"",43.1,""
"349190600","BIELSKO-BIA£A","1971","12",6.8,"",4.2,"",2.5,"",6.6,"",89.1,"",973.9,"",1023.7,"",48.7,"",27.3,""
"349190600","BIELSKO-BIA£A","1972","01",5.4,"",1.9,"",-4.5,"",3.9,"",83.4,"",971.5,"",1022.6,"",19.9,"",15.5,""
"349190600","BIELSKO-BIA£A","1972","02",4.8,"",2.3,"",1.8,"",5.5,"",77.5,"",968.2,"",1017.8,"",21.8,"",13.2,""
"349190600","BIELSKO-BIA£A","1972","03",4.5,"",5.2,"",5.4,"",5.7,"",63.7,"",968.5,"",1017.5,"",11.8,"",5.0,""
"349190600","BIELSKO-BIA£A","1972","04",6.7,"",3.8,"",7.3,"",8.2,"",80.6,"",962.2,"",1010.5,"",55.7,"",94.6,""
"349190600","BIELSKO-BIA£A","1972","05",5.9,"",3.6,"",12.4,"",11.1,"",77.3,"",965.4,"",1013.0,"",70.1,"",34.7,""
"349190600","BIELSKO-BIA£A","1972","06",5.6,"",3.0,"",16.2,"",13.8,"",76.1,"",967.5,"",1014.5,"",35.7,"",72.1,""
"349190600","BIELSKO-BIA£A","1972","07",5.3,"",2.5,"",17.8,"",16.7,"",82.0,"",968.9,"",1015.8,"",95.4,"",63.4,""
"349190600","BIELSKO-BIA£A","1972","08",5.3,"",2.3,"",15.5,"",14.6,"",82.9,"",969.2,"",1016.4,"",166.8,"",190.7,""
"349190600","BIELSKO-BIA£A","1972","09",5.2,"",2.6,"",10.7,"",10.8,"",82.9,"",970.3,"",1018.4,"",33.9,"",31.0,""
"349190600","BIELSKO-BIA£A","1972","10",6.1,"",3.3,"",5.7,"",7.7,"",83.8,"",971.7,"",1020.8,"",13.3,"",10.9,""
"349190600","BIELSKO-BIA£A","1972","11",6.0,"",5.7,"",4.7,"",6.8,"",77.4,"",967.7,"",1016.7,"",27.5,"",29.3,""
"349190600","BIELSKO-BIA£A","1972","12",2.7,"",2.6,"",-.1,"",4.9,"",77.2,"",980.3,"",1031.0,"",3.7,"",7.7,""
"349190600","BIELSKO-BIA£A","1973","01",6.1,"",2.4,"",-1.4,"",4.5,"",81.7,"",975.0,"",1025.6,"",26.3,"",23.4,""
"349190600","BIELSKO-BIA£A","1973","02",7.3,"",5.3,"",.5,"",5.3,"",82.6,"",962.0,"",1011.6,"",52.1,"",37.6,""
"349190600","BIELSKO-BIA£A","1973","03",5.8,"",3.6,"",3.0,"",5.7,"",76.1,"",972.4,"",1022.1,"",18.9,"",17.0,""
"349190600","BIELSKO-BIA£A","1973","04",5.9,"",4.0,"",6.2,"",6.7,"",71.1,"",963.6,"",1012.2,"",31.6,"",34.5,""
"349190600","BIELSKO-BIA£A","1973","05",5.3,"",3.2,"",12.4,"",10.5,"",73.3,"",969.8,"",1017.4,"",37.5,"",32.0,""
"349190600","BIELSKO-BIA£A","1973","06",5.6,"",2.6,"",14.5,"",12.7,"",77.7,"",970.7,"",1017.7,"",68.9,"",28.8,""
"349190600","BIELSKO-BIA£A","1973","07",5.6,"",2.9,"",16.5,"",15.1,"",80.9,"",965.8,"",1012.2,"",111.8,"",26.7,""
"349190600","BIELSKO-BIA£A","1973","08",3.0,"",2.6,"",16.9,"",13.6,"",71.4,"",973.2,"",1019.9,"",8.6,"",31.4,""
"349190600","BIELSKO-BIA£A","1973","09",4.4,"",3.4,"",13.8,"",13.1,"",82.5,"",970.9,"",1018.0,"",48.5,"",32.0,""
"349190600","BIELSKO-BIA£A","1973","10",5.0,"",3.7,"",7.1,"",8.4,"",80.4,"",971.4,"",1019.8,"",22.0,"",12.1,""
"349190600","BIELSKO-BIA£A","1973","11",5.5,"",6.2,"",2.1,"",5.2,"",72.3,"",968.4,"",1017.5,"",26.8,"",23.9,""
"349190600","BIELSKO-BIA£A","1973","12",6.2,"",6.6,"",.3,"",5.0,"",77.1,"",965.6,"",1014.8,"",26.7,"",18.0,""
"349190600","BIELSKO-BIA£A","1974","01",6.1,"",3.4,"",1.0,"",5.6,"",83.9,"",973.2,"",1022.7,"",27.1,"",40.5,""
"349190600","BIELSKO-BIA£A","1974","02",5.2,"",4.2,"",3.5,"",5.9,"",76.0,"",964.4,"",1013.0,"",18.3,"",22.5,""
"349190600","BIELSKO-BIA£A","1974","03",4.9,"",4.1,"",5.5,"",6.4,"",69.9,"",970.6,"",1019.2,"",2.2,"",3.1,""
"349190600","BIELSKO-BIA£A","1974","04",4.9,"",3.4,"",7.2,"",6.7,"",66.6,"",966.1,"",1014.1,"",19.1,"",14.8,""
"349190600","BIELSKO-BIA£A","1974","05",5.9,"",2.9,"",10.9,"",10.4,"",79.8,"",964.4,"",1011.8,"",98.7,"",76.2,""
"349190600","BIELSKO-BIA£A","1974","06",5.7,"",2.9,"",13.3,"",12.1,"",79.9,"",965.0,"",1011.9,"",86.0,"",96.3,""
"349190600","BIELSKO-BIA£A","1974","07",6.1,"",3.8,"",15.7,"",13.6,"",77.0,"",967.3,"",1013.9,"",44.0,"",104.8,""
"349190600","BIELSKO-BIA£A","1974","08",4.9,"",2.7,"",17.9,"",16.6,"",81.5,"",970.6,"",1017.0,"",56.6,"",27.1,""
"349190600","BIELSKO-BIA£A","1974","09",4.7,"",2.9,"",13.4,"",12.2,"",79.8,"",968.6,"",1015.7,"",75.8,"",28.6,""
"349190600","BIELSKO-BIA£A","1974","10",6.6,"",4.7,"",5.5,"",7.5,"",82.9,"",961.3,"",1009.3,"",78.8,"",89.7,""
"349190600","BIELSKO-BIA£A","1974","11",5.4,"",5.2,"",4.4,"",6.5,"",78.6,"",967.3,"",1015.8,"",16.4,"",20.2,""
"349190600","BIELSKO-BIA£A","1974","12",6.4,"",5.6,"",2.7,"",6.3,"",83.1,"",968.3,"",1017.2,"",38.1,"",34.3,""
"349190600","BIELSKO-BIA£A","1975","01",5.7,"",5.6,"",3.6,"",6.0,"",76.4,"",969.9,"",1018.8,"",19.3,"",12.7,""
"349190600","BIELSKO-BIA£A","1975","02",4.4,"",2.3,"",-1.4,"",4.3,"",76.4,"",977.1,"",1027.2,"",16.5,"",18.7,""
"349190600","BIELSKO-BIA£A","1975","03",5.6,"",3.8,"",4.8,"",6.7,"",77.1,"",962.2,"",1010.4,"",47.5,"",46.5,""
"349190600","BIELSKO-BIA£A","1975","04",5.9,"",3.8,"",6.8,"",7.9,"",80.2,"",966.2,"",1014.3,"",36.3,"",39.6,""
"349190600","BIELSKO-BIA£A","1975","05",5.7,"",2.7,"",12.9,"",11.9,"",79.6,"",968.0,"",1015.1,"",55.2,"",16.5,""
"349190600","BIELSKO-BIA£A","1975","06",5.9,"",2.4,"",14.7,"",13.7,"",81.3,"",968.6,"",1015.4,"",89.5,"",49.3,""
"349190600","BIELSKO-BIA£A","1975","07",4.7,"",3.0,"",17.5,"",15.4,"",77.9,"",968.1,"",1014.5,"",110.1,"",110.6,""
"349190600","BIELSKO-BIA£A","1975","08",4.3,"",2.3,"",17.0,"",15.6,"",80.9,"",970.8,"",1017.3,"",72.8,"",69.1,""
"349190600","BIELSKO-BIA£A","1975","09",3.0,"",3.3,"",16.6,"",14.5,"",76.9,"",972.3,"",1019.0,"",41.1,"",22.4,""
"349190600","BIELSKO-BIA£A","1975","10",5.2,"",2.7,"",7.9,"",9.2,"",84.5,"",973.4,"",1021.6,"",50.0,"",46.3,""
"349190600","BIELSKO-BIA£A","1975","11",5.7,"",3.5,"",2.2,"",6.3,"",84.4,"",971.0,"",1020.1,"",18.9,"",12.7,""
"349190600","BIELSKO-BIA£A","1975","12",5.6,"",4.2,"",.5,"",5.3,"",81.8,"",972.4,"",1021.9,"",21.3,"",34.2,""
"349190625","ZAKOPANE","1971","01",4.4,"",1.4,"",-3.0,"",4.0,"",78.4,"",915.7,"",.0,"8",3.2,"",4.6,""
"349190625","ZAKOPANE","1971","02",7.0,"",1.3,"",-2.5,"",4.4,"",84.4,"",913.8,"",.0,"8",21.3,"",30.6,""
"349190625","ZAKOPANE","1971","03",6.4,"",1.9,"",-2.6,"",4.2,"",77.9,"",911.6,"",.0,"8",18.0,"",17.2,""
"349190625","ZAKOPANE","1971","04",5.5,"",1.3,"",5.6,"",6.8,"",75.4,"",914.1,"",.0,"8",28.4,"",32.0,""
"349190625","ZAKOPANE","1971","05",5.2,"",1.0,"",11.9,"",10.4,"",76.3,"",916.2,"",.0,"8",58.1,"",39.7,""
"349190625","ZAKOPANE","1971","06",5.7,"",1.2,"",11.6,"",11.0,"",80.7,"",914.6,"",.0,"8",61.1,"",60.4,""
"349190625","ZAKOPANE","1971","07",4.8,"",.7,"",14.1,"",12.5,"",78.5,"",920.8,"",.0,"8",71.4,"",92.7,""
"349190625","ZAKOPANE","1971","08",3.8,"",.6,"",15.0,"",13.4,"",79.7,"",920.2,"",.0,"8",63.4,"",42.9,""
"349190625","ZAKOPANE","1971","09",5.8,"",.4,"",8.0,"",9.3,"",86.6,"",922.3,"",.0,"8",42.9,"",55.8,""
"349190625","ZAKOPANE","1971","10",4.1,"",1.4,"",5.1,"",6.8,"",77.3,"",925.3,"",.0,"8",27.1,"",17.2,""
"349190625","ZAKOPANE","1971","11",6.3,"",1.2,"",1.0,"",5.7,"",83.7,"",912.8,"",.0,"8",25.9,"",30.3,""
"349190625","ZAKOPANE","1971","12",6.2,"",1.0,"",-.1,"",5.5,"",89.1,"",921.5,"",.0,"8",31.6,"",52.9,""
"349190625","ZAKOPANE","1972","01",4.3,"",.3,"",-6.1,"",3.5,"",85.2,"",918.3,"",.0,"8",10.7,"",4.4,""
"349190625","ZAKOPANE","1972","02",5.1,"",.4,"",-.3,"",5.2,"",84.1,"",916.5,"",.0,"8",12.1,"",6.9,""
"349190625","ZAKOPANE","1972","03",4.5,"",1.8,"",2.8,"",5.1,"",69.0,"",917.2,"",.0,"8",11.7,"",18.5,""
"349190625","ZAKOPANE","1972","04",6.8,"",1.2,"",5.4,"",7.4,"",82.7,"",911.1,"",.0,"8",62.4,"",69.0,""
"349190625","ZAKOPANE","1972","05",6.1,"",1.3,"",10.4,"",9.4,"",76.1,"",915.4,"",.0,"8",59.5,"",69.8,""
